"","dateTime","Qm3m","SSgDMm3","DRPgPm3","gTarPerFlow","tt_min.tot","segLg_M"
"1",2019-01-01 00:00:00,1272.55896770379,113.944271661233,0.0995360220825788,"Gtarget",797.400775392541,101961.53
"2",2019-01-01 00:15:00,1298.04412727062,115.23122421323,0.100071142848133,"Gtarget",794.350559635925,101961.53
"3",2019-01-01 00:30:00,1318.43225492408,116.219751478321,0.100493746981006,"Gtarget",791.754372514366,101961.53
"4",2019-01-01 00:45:00,1332.0243400264,116.858548824747,0.10077284114801,"Gtarget",790.213926048272,101961.53
"5",2019-01-01 01:00:00,1343.91741449092,117.404291605272,0.101015349128969,"Gtarget",788.323380530792,101961.53
"6",2019-01-01 01:15:00,1359.20851023102,118.087983424,0.101324855052701,"Gtarget",786.20309296164,101961.53
"7",2019-01-01 01:30:00,1376.1986166089,118.8241367104,0.101665785251826,"Gtarget",784.227481099994,101961.53
"8",2019-01-01 01:45:00,1388.09169107342,119.3248612584,0.101902613492903,"Gtarget",782.644992007132,101961.53
"9",2019-01-01 02:00:00,1406.7808080891,120.08770333943,0.102271798669347,"Gtarget",780.358392258636,101961.53
"10",2019-01-01 02:15:00,1422.0719038292,120.690244822824,0.102571206730804,"Gtarget",778.343172266043,101961.53
"11",2019-01-01 02:30:00,1437.3629995693,121.273583472562,0.102868275023069,"Gtarget",777.279181129322,101961.53
"12",2019-01-01 02:45:00,1456.05211658498,121.960890432996,0.103228243482294,"Gtarget",775.072381961597,101961.53
"13",2019-01-01 03:00:00,1462.84815913613,122.203926712627,0.103358305281591,"Gtarget",774.1530049647,101961.53
"14",2019-01-01 03:15:00,1474.74123360065,122.620519047547,0.10358485654299,"Gtarget",772.444124332078,101961.53
"15",2019-01-01 03:30:00,1488.33331870297,123.083212521789,0.103842145874971,"Gtarget",770.196566455238,101961.53
"16",2019-01-01 03:45:00,1503.62441444306,123.586952481942,0.104129555336403,"Gtarget",768.308977708776,101961.53
"17",2019-01-01 04:00:00,1517.21649954537,124.020095135153,0.104383245616137,"Gtarget",766.988716816922,101961.53
"18",2019-01-01 04:15:00,1532.50759528547,124.491291793349,0.104666672858053,"Gtarget",765.14016603329,101961.53
"19",2019-01-01 04:30:00,1546.09968038778,124.896164649573,0.104916881190325,"Gtarget",763.420842321086,101961.53
"20",2019-01-01 04:45:00,1552.89572293894,125.093773704853,0.105041383938135,"Gtarget",762.14597418467,101961.53
"21",2019-01-01 05:00:00,1561.39077612788,125.336337304465,0.105196454578025,"Gtarget",760.777005292107,101961.53
"22",2019-01-01 05:15:00,1586.87593569471,126.035110121581,0.105658003327193,"Gtarget",758.376271493981,101961.53
"23",2019-01-01 05:30:00,1605.56505271039,126.520881016972,0.105993046744424,"Gtarget",756.832387830891,101961.53
"24",2019-01-01 05:45:00,1620.85614845049,126.902193399307,0.106265063094861,"Gtarget",755.102761967487,101961.53
"25",2019-01-01 06:00:00,1642.94328674174,127.428311524559,0.106654689376251,"Gtarget",752.594633908111,101961.53
"26",2019-01-01 06:15:00,1658.23438248184,127.776096182012,0.106922197514062,"Gtarget",751.308059905267,101961.53
"27",2019-01-01 06:30:00,1676.92349949752,128.183616965952,0.107246718806304,"Gtarget",750.235198734963,101961.53
"28",2019-01-01 06:45:00,1692.21459523762,128.503197595962,0.107510279135952,"Gtarget",748.973122138452,101961.53
"29",2019-01-01 07:00:00,1692.21459523762,128.503197595962,0.107510279135952,"Gtarget",748.188771575339,101961.53
"30",2019-01-01 07:15:00,1732.99085054455,129.297831513285,0.108204711922772,"Gtarget",745.14848474675,101961.53
"31",2019-01-01 07:30:00,1732.99085054455,129.297831513285,0.108204711922772,"Gtarget",744.38057759168,101961.53
"32",2019-01-01 07:45:00,1749.98095692244,129.605563854368,0.108490542634765,"Gtarget",742.696798718377,101961.53
"33",2019-01-01 08:00:00,1766.97106330032,129.900342635622,0.10877435578316,"Gtarget",741.032006642078,101961.53
"34",2019-01-01 08:15:00,1783.96116967821,130.182692766074,0.10905618480516,"Gtarget",739.757051930221,101961.53
"35",2019-01-01 08:30:00,1817.94138243398,130.712151674278,0.109614019917859,"Gtarget",737.613982873715,101961.53
"36",2019-01-01 08:45:00,1817.94138243398,130.712151674278,0.109614019917859,"Gtarget",736.877163906953,101961.53
"37",2019-01-01 09:00:00,1834.93148881187,130.9602428568,0.109890088671825,"Gtarget",735.277300460131,101961.53
"38",2019-01-01 09:15:00,1834.93148881187,130.9602428568,0.109890088671825,"Gtarget",734.915341817423,101961.53
"39",2019-01-01 09:30:00,1885.90180794554,131.643593969339,0.11070725933485,"Gtarget",731.644715706417,101961.53
"40",2019-01-01 09:45:00,1919.88202070131,132.052839281916,0.111243128467371,"Gtarget",729.634141753239,101961.53
"41",2019-01-01 10:00:00,1936.8721270792,132.244822294107,0.111508471530079,"Gtarget",727.761522285119,101961.53
"42",2019-01-01 10:15:00,1953.86223345709,132.42890318994,0.111772121795304,"Gtarget",726.607408970846,101961.53
"43",2019-01-01 10:30:00,1987.84244621286,132.774848207819,0.112294444856714,"Gtarget",725.024412421775,101961.53
"44",2019-01-01 10:45:00,2004.83255259075,132.937423985871,0.112553166645134,"Gtarget",723.897587766908,101961.53
"45",2019-01-01 11:00:00,2004.83255259075,132.937423985871,0.112553166645134,"Gtarget",723.206704544584,101961.53
"46",2019-01-01 11:15:00,2038.81276534652,133.243464530151,0.113065849002986,"Gtarget",720.989164954581,101961.53
"47",2019-01-01 11:30:00,2055.80287172441,133.387563018562,0.113319855265951,"Gtarget",720.234460304482,101961.53
