"","dateTime","Qm3m","SSgDMm3","DRPgPm3","gTarPerFlow","tt_min.tot","segLg_M"
"1",2019-01-01 00:00:00,440.043755187292,135.888714113217,0.0910008886934657,"Gtarget",1013.21121344104,119938.6
"2",2019-01-01 00:15:00,450.237819014024,137.823243276249,0.0915701552725833,"Gtarget",1010.93799661739,119938.6
"3",2019-01-01 00:30:00,455.334850927391,138.784214909557,0.0918512771367669,"Gtarget",1009.38244987952,119938.6
"4",2019-01-01 00:45:00,460.431882840757,139.741077779223,0.0921301182459388,"Gtarget",1007.42403199206,119938.6
"5",2019-01-01 01:00:00,468.926936029701,141.326888371085,0.0925899025033978,"Gtarget",1004.93657496521,119938.6
"6",2019-01-01 01:15:00,474.023967943067,142.273096972246,0.0928628705242842,"Gtarget",1001.87683496989,119938.6
"7",2019-01-01 01:30:00,475.722978580856,142.587633334553,0.092953385111878,"Gtarget",1000.11524830556,119938.6
"8",2019-01-01 01:45:00,480.820010494222,143.528672743559,0.0932235250122953,"Gtarget",997.738300890992,119938.6
"9",2019-01-01 02:00:00,487.616053045378,144.777473771853,0.0935804888248801,"Gtarget",994.380297992761,119938.6
"10",2019-01-01 02:15:00,489.315063683166,145.088630830937,0.0936691635462242,"Gtarget",992.883566760438,119938.6
"11",2019-01-01 02:30:00,491.014074320955,145.399374620794,0.0937576144918975,"Gtarget",991.206120523216,119938.6
"12",2019-01-01 02:45:00,496.111106234321,146.329146054584,0.0940216379732855,"Gtarget",989.717031432961,119938.6
"13",2019-01-01 03:00:00,497.81011687211,146.638256366733,0.0941092070525508,"Gtarget",988.72700455286,119938.6
"14",2019-01-01 03:15:00,501.208138147688,147.255268239745,0.0942836948287104,"Gtarget",985.277985180712,119938.6
"15",2019-01-01 03:30:00,501.208138147688,147.255268239745,0.0942836948287104,"Gtarget",984.510078025642,119938.6
"16",2019-01-01 03:45:00,502.907148785476,147.563173578858,0.0943706160636739,"Gtarget",982.623229625755,119938.6
"17",2019-01-01 04:00:00,506.305170061054,148.177792394138,0.0945438194851235,"Gtarget",980.554859281683,119938.6
"18",2019-01-01 04:15:00,502.907148785476,147.563173578858,0.0943706160636739,"Gtarget",979.683482837599,119938.6
"19",2019-01-01 04:30:00,508.004180698843,148.484509558252,0.0946301041403559,"Gtarget",976.936313903805,119938.6
"20",2019-01-01 04:45:00,506.305170061054,148.177792394138,0.0945438194851235,"Gtarget",976.400016546558,119938.6
"21",2019-01-01 05:00:00,508.004180698843,148.484509558252,0.0946301041403559,"Gtarget",974.59963149022,119938.6
"22",2019-01-01 05:15:00,508.004180698843,148.484509558252,0.0946301041403559,"Gtarget",974.237672847513,119938.6
"23",2019-01-01 05:30:00,506.305170061054,148.177792394138,0.0945438194851235,"Gtarget",971.167568346023,119938.6
"24",2019-01-01 05:45:00,506.305170061054,148.177792394138,0.0945438194851235,"Gtarget",969.156994392844,119938.6
"25",2019-01-01 06:00:00,506.305170061054,148.177792394138,0.0945438194851235,"Gtarget",967.284374924724,119938.6
"26",2019-01-01 06:15:00,502.907148785476,147.563173578858,0.0943706160636739,"Gtarget",966.533839878224,119938.6
"27",2019-01-01 06:30:00,502.907148785476,147.563173578858,0.0943706160636739,"Gtarget",964.950843329152,119938.6
"28",2019-01-01 06:45:00,502.907148785476,147.563173578858,0.0943706160636739,"Gtarget",963.824018674286,119938.6
"29",2019-01-01 07:00:00,497.81011687211,146.638256366733,0.0941092070525508,"Gtarget",963.744937522105,119938.6
"30",2019-01-01 07:15:00,497.81011687211,146.638256366733,0.0941092070525508,"Gtarget",961.527397932103,119938.6
"31",2019-01-01 07:30:00,494.412095596532,146.019630280812,0.0939338503880761,"Gtarget",961.184928269719,119938.6
"32",2019-01-01 07:45:00,491.014074320955,145.399374620794,0.0937576144918975,"Gtarget",959.100180211146,119938.6
"33",2019-01-01 08:00:00,489.315063683166,145.088630830937,0.0936691635462242,"Gtarget",958.974526318412,119938.6
"34",2019-01-01 08:15:00,484.2180317698,144.153911859529,0.0934024626470435,"Gtarget",957.818050518324,119938.6
"35",2019-01-01 08:30:00,477.421989218645,142.901740011516,0.0930436647629864,"Gtarget",957.626357646358,119938.6
"36",2019-01-01 08:45:00,470.62594666749,141.642726649097,0.0926811306983525,"Gtarget",957.129984020384,119938.6
"37",2019-01-01 09:00:00,468.926936029701,141.326888371085,0.0925899025033978,"Gtarget",957.679342728642,119938.6
"38",2019-01-01 09:15:00,460.431882840757,139.741077779223,0.0921301182459388,"Gtarget",956.416568119268,119938.6
"39",2019-01-01 09:30:00,455.334850927391,138.784214909557,0.0918512771367669,"Gtarget",956.453234868575,119938.6
"40",2019-01-01 09:45:00,450.237819014024,137.823243276249,0.0915701552725833,"Gtarget",956.456696243099,119938.6
"41",2019-01-01 10:00:00,443.44177646287,136.535444688931,0.0911917006542361,"Gtarget",956.713230270361,119938.6
"42",2019-01-01 10:15:00,436.645733911714,135.240069130894,0.0908090014679391,"Gtarget",957.713173050167,119938.6
"43",2019-01-01 10:30:00,429.849691360559,133.936953033365,0.0904219429179733,"Gtarget",957.688370976901,119938.6
"44",2019-01-01 10:45:00,424.752659447193,132.954434357613,0.0901287163161987,"Gtarget",956.454351674336,119938.6
"45",2019-01-01 11:00:00,417.956616896038,131.637359946766,0.0897337375058351,"Gtarget",957.781056395354,119938.6
"46",2019-01-01 11:15:00,409.461563707094,129.979431049078,0.0892333866089502,"Gtarget",957.820899661804,119938.6
"47",2019-01-01 11:30:00,400.96651051815,128.308282648881,0.0887254235878186,"Gtarget",958.795504240166,119938.6
