"","DOY","stream","gTarPerFlow","DRPloadUS.gPwin_2.5per_s","DRPloadUS.gPwin.hf_2.5per_s","DRPloadDS.gPwin.wS_2.5per_s","DRPloadDS.gPwin.wS.hf_2.5per_s","Svol_gPwindow.hf_2.5per_s","DRPloadUS.gPwin_50per_s","DRPloadUS.gPwin.hf_50per_s","DRPloadDS.gPwin.wS_50per_s","DRPloadDS.gPwin.wS.hf_50per_s","Svol_gPwindow.hf_50per_s","DRPloadUS.gPwin_97.5per_s","DRPloadUS.gPwin.hf_97.5per_s","DRPloadDS.gPwin.wS_97.5per_s","DRPloadDS.gPwin.wS.hf_97.5per_s","Svol_gPwindow.hf_97.5per_s","SorbDistM_2.5per_m","Qm3m_2.5per_m","SorbDistM_50per_m","Qm3m_50per_m","SorbDistM_97.5per_m","Qm3m_97.5per_m","SorbDistPerWat","TribDist2wat_km","AtCapDist2Wat","perDRPsorbed","s75per","s50per","s25per","s10per"
"21",76,"STF","Gtarget",11508.11925,11508.11925,11508.11925,11508.11925,0,11508.11925,11508.11925,11524.824,11524.824,16.70474,11508.11925,11508.11925,17981.4871675,17981.4871675,6473.367588,0,381.233210416667,46.4945208333333,381.233210416667,88455.5382682292,381.233210416667,0.120092781530223,38.7155,38.6690054791667,0.145156125315611,8631.0894375,5754.059625,2877.0298125,1150.811925
"22",76,"UTLC","Gtarget",233.560096826984,233.560096826984,233.560096826984,233.560096826984,0,233.560096826984,233.560096826984,240.593420009804,240.593420009804,7.03332318281978,233.560096826984,233.560096826984,367.45842475418,367.45842475418,133.898327927196,0,8.52443191455563,1284.01154317525,8.52443191455563,99680.8937022832,8.52443191455563,1.12172291524363,114.4678,113.183788456825,3.0113547983455,175.170072620238,116.780048413492,58.390024206746,23.3560096826984
"23",76,"WC","Gtarget",1021.100921,1021.100921,1021.100921,1021.100921,0,1021.100921,1021.100921,1021.889947,1021.889947,0.78902788,1021.100921,1021.100921,1865.129662,1865.129662,844.0287609,0,52.0906042708333,15.9895583333333,52.0906042708333,60635.39134375,52.0906042708333,0.0282039601876318,56.6926,56.6766104416667,0.0772722718952479,765.82569075,510.5504605,255.27523025,102.1100921
"24",77,"STF","Gtarget",5830.70293,5830.70293,5830.70293,5830.70293,0,5830.70293,5830.70293,5830.70293,5830.70293,0,5830.70293,5830.70293,8409.62530825,8409.62530825,2578.92231925,0,250.798534939759,0,250.798534939759,79970.517753012,250.798534939759,0,38.7155,38.7155,0,4373.0271975,2915.351465,1457.6757325,583.070293
"25",77,"UTLC","Gtarget",169.179507912175,169.179507912175,169.179507912175,169.179507912175,0,169.179507912175,169.179507912175,170.021314372039,170.021314372039,0.841806459863712,169.179507912175,169.179507912175,262.33866788923,262.33866788923,93.1591599770547,0,6.93143246135387,190.248842367051,6.93143246135387,90760.765186961,6.93143246135387,0.166202934246182,114.4678,114.277551157633,0.497581811327122,126.884630934131,84.5897539560875,42.2948769780438,16.9179507912175
"26",77,"WC","Gtarget",473.021385,473.021385,473.021385,473.021385,0,473.021385,473.021385,473.021385,473.021385,0,473.021385,473.021385,837.8365935,837.8365935,364.81521945,0,36.1578174647887,0,36.1578174647887,59197.1068204225,36.1578174647887,0,56.6926,56.6926,0,354.76603875,236.5106925,118.25534625,47.3021385
"27",78,"UTLC","Gtarget",116.380507235901,116.380507235901,116.380507235901,116.380507235901,0,116.380507235901,116.380507235901,116.380507235901,116.380507235901,0,116.380507235901,116.380507235901,176.99434517691,176.99434517691,60.6138379410084,0,5.49665337379621,0,5.49665337379621,80352.4505410696,5.49665337379621,0,114.4678,114.4678,0,87.2853804269258,58.1902536179505,29.0951268089753,11.6380507235901
"28",79,"UTLC","Gtarget",97.8547586070763,97.8547586070763,97.8547586070763,97.8547586070763,0,97.8547586070763,97.8547586070763,97.8547586070763,97.8547586070763,0,97.8547586070763,97.8547586070763,146.413090247409,146.413090247409,48.5583316403328,0,4.92713084958744,0,4.92713084958744,74733.6770053714,4.92713084958744,0,114.4678,114.4678,0,73.3910689553072,48.9273793035381,24.4636896517691,9.78547586070763
"29",80,"STF","Gtarget",2640.82117,2640.82117,2640.82117,2640.82117,0,2640.82117,2640.82117,2640.82117,2640.82117,0,2640.82117,2640.82117,3877.83864275,3877.83864275,1237.0174965,0,271.192082352941,0,271.192082352941,80238.4174044117,271.192082352941,0,38.7155,38.7155,0,1980.6158775,1320.410585,660.2052925,264.082117
"30",80,"UTLC","Gtarget",210.923887426056,210.923887426056,210.923887426056,210.923887426056,0,210.923887426056,210.923887426056,213.300802182363,213.300802182363,2.37691475630647,210.923887426056,210.923887426056,329.252458481057,329.252458481057,118.328571055001,0,7.99526089299433,489.032974952113,7.99526089299433,97522.7709445217,7.99526089299433,0.427223179751959,114.4678,113.978767025048,1.12690638566945,158.192915569542,105.461943713028,52.730971856514,21.0923887426056
"31",80,"WC","Gtarget",627.550561,627.550561,627.550561,627.550561,0,627.550561,627.550561,628.171176,628.171176,0.6206175,627.550561,627.550561,1161.8123145,1161.8123145,534.2618022,0,55.736987962963,17.5609259259259,55.736987962963,60153.240375,55.736987962963,0.0309756933460909,56.6926,56.6750390740741,0.0988952187391957,470.66292075,313.7752805,156.88764025,62.7550561
"32",81,"STF","Gtarget",9237.0761,9237.0761,9237.0761,9237.0761,0,9237.0761,9237.0761,9247.44201,9247.44201,10.365912,9237.0761,9237.0761,13843.58878,13843.58878,4606.51223625,0,321.095310416667,33.7802880208333,321.095310416667,82382.5862526041,321.095310416667,0.0872526198055903,38.7155,38.6817197119792,0.112220705857344,6927.807075,4618.53805,2309.269025,923.70761
"33",81,"UTLC","Gtarget",126.171911745511,126.171911745511,126.171911745511,126.171911745511,0,126.171911745511,126.171911745511,126.171911745511,126.171911745511,0,126.171911745511,126.171911745511,193.042692411374,193.042692411374,66.8707806658622,0,5.77008789831534,0,5.77008789831534,81945.0509448425,5.77008789831534,0,114.4678,114.4678,0,94.6289338091336,63.0859558727557,31.5429779363779,12.6171911745512
"34",81,"WC","Gtarget",980.571905,980.571905,980.571905,980.571905,0,980.571905,980.571905,981.669465,981.669465,1.097558,980.571905,980.571905,1790.77815575,1790.77815575,810.2062063,0,50.4340691666667,18.41059375,50.4340691666667,58477.3624140625,50.4340691666667,0.0324744212648564,56.6926,56.67418940625,0.111930394334518,735.42892875,490.2859525,245.14297625,98.0571905
"35",82,"STF","Gtarget",1378.83576,1378.83576,1378.83576,1378.83576,0,1378.83576,1378.83576,1378.83576,1378.83576,0,1378.83576,1378.83576,1985.84580175,1985.84580175,607.01006175,0,237.94239047619,0,237.94239047619,76108.6580595238,237.94239047619,0,38.7155,38.7155,0,1034.12682,689.41788,344.70894,137.883576
"36",82,"UTLC","Gtarget",39.2780948871061,39.2780948871061,39.2780948871061,39.2780948871061,0,39.2780948871061,39.2780948871061,39.2780948871061,39.2780948871061,0,39.2780948871061,39.2780948871061,57.7265346558137,57.7265346558137,18.4484397687075,0,4.22810933004006,0,4.22810933004006,63135.2917497168,4.22810933004006,0,114.4678,114.4678,0,29.4585711653296,19.6390474435531,9.81952372177654,3.92780948871061
"37",82,"WC","Gtarget",72.76438,72.76438,72.76438,72.76438,0,72.76438,72.76438,72.76438,72.76438,0,72.76438,72.76438,129.08992,129.08992,56.325553,0,35.9572427272727,0,35.9572427272727,55173.7895227272,35.9572427272727,0,56.6926,56.6926,0,54.573285,36.38219,18.191095,7.276438
"38",89,"STF","Gtarget",9537.78357,9537.78357,9537.78357,9537.78357,0,9537.78357,9537.78357,10485.96952,10485.96952,948.1857791,9537.78357,9537.78357,16259.1518015,16259.1518015,6721.36820675,0,604.413153488372,3349.91575116279,604.413153488372,92271.0452906976,604.413153488372,8.65264752143919,38.7155,35.3655842488372,9.94136396722619,7153.3376775,4768.891785,2384.4458925,953.778357
"39",89,"UTLC","Gtarget",5177.23846561712,5177.23846561712,6230.7826968736,6230.7826968736,1053.54423125648,5177.23846561712,5177.23846561712,7968.28708685208,7968.28708685208,2791.04862123496,5177.23846561712,5177.23846561712,9696.21428159024,9696.21428159024,4518.97581597312,3218.79153839258,93.3202023946064,20920.0457404918,93.3202023946064,108795.847577266,93.3202023946064,18.2759219103466,114.4678,93.5477542595082,53.9099877235859,3882.92884921284,2588.61923280856,1294.30961640428,517.723846561712
"40",89,"WC","Gtarget",1690.850788,1690.850788,1690.850788,1690.850788,0,1690.850788,1690.850788,1813.466828,1813.466828,122.6160784,1690.850788,1690.850788,3285.40702575,3285.40702575,1594.556183,0,134.986395681818,1161.96462340909,134.986395681818,71992.8377556818,134.986395681818,2.04958781817925,56.6926,55.5306353765909,7.25173854903157,1268.138091,845.425394,422.712697,169.0850788
"41",90,"STF","Gtarget",84909.0823,84909.0823,84909.0823,84909.0823,0,84909.0823,84909.0823,110283.1276,110283.1276,25374.03723,84909.0823,84909.0823,153693.8457,153693.8457,68784.763115,0,1835.958,14846.7950260417,1835.958,99955.2592578125,1835.958,38.3484522375836,38.7155,23.8687049739583,29.8837727869307,63681.811725,42454.54115,21227.270575,8490.90823
"42",90,"UTLC","Gtarget",3798.48111487067,3798.48111487067,4419.23547223258,4419.23547223258,620.754357361909,3798.48111487067,3798.48111487067,5652.40423517543,5652.40423517543,1853.92312030476,3798.48111487067,3798.48111487067,7025.78093682794,7025.78093682794,3227.29982195728,2105.00392445146,59.7113749045368,22492.8862629232,59.7113749045368,113197.290241275,59.7113749045368,19.6499681682737,114.4678,91.9749137370768,48.8069589986071,2848.860836153,1899.24055743533,949.620278717667,379.848111487067
"43",90,"WC","Gtarget",10468.08594,10468.08594,10468.08594,10468.08594,0,10468.08594,10468.08594,12376.00297,12376.00297,1907.917549,10468.08594,10468.08594,20563.3538,20563.3538,10095.26785,0,323.626125,5616.66371875,323.626125,70511.6819609374,323.626125,9.90722549106938,56.6926,51.07593628125,18.2260401752109,7851.064455,5234.04297,2617.021485,1046.808594
"44",91,"STF","Gtarget",39976.0472,39976.0472,39976.0472,39976.0472,0,39976.0472,39976.0472,42725.1973,42725.1973,2749.1499098,39976.0472,39976.0472,69693.9142,69693.9142,29717.8698,0,1169.167071875,2032.9240346875,1169.167071875,77939.73840625,1169.167071875,5.25093059546564,38.7155,36.6825759653125,6.87699285536165,29982.0354,19988.0236,9994.0118,3997.60472
"45",91,"UTLC","Gtarget",401.687580764435,401.687580764435,401.687580764435,401.687580764435,0,401.687580764435,401.687580764435,445.784693824342,445.784693824342,44.0971130599065,401.687580764435,401.687580764435,684.060566633477,684.060566633477,282.372985869041,0,12.82770729558,4504.51236831307,12.82770729558,102446.912313789,12.82770729558,3.93517859897113,114.4678,109.963287631687,10.9779627679768,301.265685573327,200.843790382218,100.421895191109,40.1687580764436
"46",91,"WC","Gtarget",2611.04994,2611.04994,2611.04994,2611.04994,0,2611.04994,2611.04994,2613.26521,2613.26521,2.215272,2611.04994,2611.04994,5075.151723,5075.151723,2464.101803,0,127.1833340625,11.8370677083333,127.1833340625,62357.5580651041,127.1833340625,0.0208793876243696,56.6926,56.6807629322917,0.0848421918732049,1958.287455,1305.52497,652.762485,261.104994
"47",92,"STF","Gtarget",17211.2887,17211.2887,17211.2887,17211.2887,0,17211.2887,17211.2887,17211.2887,17211.2887,0,17211.2887,17211.2887,29054.78704,29054.78704,11843.49797425,0,610.54655,0,610.54655,77496.4252942708,610.54655,0,38.7155,38.7155,0,12908.466525,8605.64435,4302.822175,1721.12887
"48",92,"UTLC","Gtarget",219.73362948945,219.73362948945,219.73362948945,219.73362948945,0,219.73362948945,219.73362948945,219.73362948945,219.73362948945,0,219.73362948945,219.73362948945,363.41889532631,363.41889532631,143.685265836859,0,8.87609172052295,0,8.87609172052295,81910.9544470539,8.87609172052295,0,114.4678,114.4678,0,164.800222117088,109.866814744725,54.9334073723626,21.973362948945
"49",92,"WC","Gtarget",1418.5322,1418.5322,1418.5322,1418.5322,0,1418.5322,1418.5322,1418.5322,1418.5322,0,1418.5322,1418.5322,2739.417553,2739.417553,1320.885411775,0,79.4022002083333,0,79.4022002083333,60730.1487864583,79.4022002083333,0,56.6926,56.6926,0,1063.89915,709.2661,354.63305,141.85322
"50",93,"STF","Gtarget",9229.82577,9229.82577,9229.82577,9229.82577,0,9229.82577,9229.82577,9229.82577,9229.82577,0,9229.82577,9229.82577,15005.9159725,15005.9159725,5776.0900635,0,372.985928125,0,372.985928125,79262.6410026041,372.985928125,0,38.7155,38.7155,0,6922.3693275,4614.912885,2307.4564425,922.982577
"51",93,"UTLC","Gtarget",138.297903407956,138.297903407956,138.297903407956,138.297903407956,0,138.297903407956,138.297903407956,138.297903407956,138.297903407956,0,138.297903407956,138.297903407956,220.991192458178,220.991192458178,82.6932890502216,0,6.62295584243035,0,6.62295584243035,65239.3525465216,6.62295584243035,0,114.4678,114.4678,0,103.723427555967,69.148951703978,34.574475851989,13.8297903407956
"52",93,"WC","Gtarget",780.359862,780.359862,780.359862,780.359862,0,780.359862,780.359862,780.359862,780.359862,0,780.359862,780.359862,1477.05361175,1477.05361175,696.693811175,0,49.623499375,0,49.623499375,56742.5160807291,49.623499375,0,56.6926,56.6926,0,585.2698965,390.179931,195.0899655,78.0359862
"53",94,"STF","Gtarget",2323.80817,2323.80817,2323.80817,2323.80817,0,2323.80817,2323.80817,2323.80817,2323.80817,0,2323.80817,2323.80817,3605.47315975,3605.47315975,1281.66493975,0,246.812370731707,0,246.812370731707,77830.2518109756,246.812370731707,0,38.7155,38.7155,0,1742.8561275,1161.904085,580.9520425,232.380817
"54",94,"UTLC","Gtarget",94.4793866242149,94.4793866242149,94.4793866242149,94.4793866242149,0,94.4793866242149,94.4793866242149,94.4793866242149,94.4793866242149,0,94.4793866242149,94.4793866242149,145.461354968589,145.461354968589,50.9819683443743,0,5.20322007822812,0,5.20322007822812,53778.7004745969,5.20322007822812,0,114.4678,114.4678,0,70.8595399681612,47.2396933121075,23.6198466560537,9.44793866242149
"55",94,"WC","Gtarget",103.087619,103.087619,103.087619,103.087619,0,103.087619,103.087619,103.087619,103.087619,0,103.087619,103.087619,188.404720975,188.404720975,85.3171126,0,36.2068110526316,0,36.2068110526316,55534.2661052631,36.2068110526316,0,56.6926,56.6926,0,77.31571425,51.5438095,25.77190475,10.3087619
"56",95,"UTLC","Gtarget",71.4351644301533,71.4351644301533,71.4351644301533,71.4351644301533,0,71.4351644301533,71.4351644301533,71.4351644301533,71.4351644301533,0,71.4351644301533,71.4351644301533,106.561176207759,106.561176207759,35.1260117776062,0,4.35247589741034,0,4.35247589741034,45506.9018515139,4.35247589741034,0,114.4678,114.4678,0,53.576373322615,35.7175822150766,17.8587911075383,7.14351644301533
"57",96,"UTLC","Gtarget",12.6181322754214,12.6181322754214,12.6181322754214,12.6181322754214,0,12.6181322754214,12.6181322754214,12.6181322754214,12.6181322754214,0,12.6181322754214,12.6181322754214,18.4190353370344,18.4190353370344,5.80090306161306,0,3.92471457329206,0,3.92471457329206,40310.6062384582,3.92471457329206,0,114.4678,114.4678,0,9.46359920656604,6.30906613771069,3.15453306885535,1.26181322754214
"58",98,"UTLC","Gtarget",61.2865989259228,61.2865989259228,61.2865989259228,61.2865989259228,0,61.2865989259228,61.2865989259228,61.2865989259228,61.2865989259228,0,61.2865989259228,61.2865989259228,91.2080411053718,91.2080411053718,29.9214421794489,0,4.29930596629025,0,4.29930596629025,44820.0432652003,4.29930596629025,0,114.4678,114.4678,0,45.9649491944421,30.6432994629614,15.3216497314807,6.12865989259228
"59",99,"UTLC","Gtarget",4.41634629639748,4.41634629639748,4.41634629639748,4.41634629639748,0,4.41634629639748,4.41634629639748,4.41634629639748,4.41634629639748,0,4.41634629639748,4.41634629639748,6.44666236796205,6.44666236796205,2.03031607156457,0,3.92471457329206,0,3.92471457329206,37289.9006717297,3.92471457329206,0,114.4678,114.4678,0,3.31225972229811,2.20817314819874,1.10408657409937,0.441634629639748
"60",102,"UTLC","Gtarget",26.6879834588583,26.6879834588583,26.6879834588583,26.6879834588583,0,26.6879834588583,26.6879834588583,26.6879834588583,26.6879834588583,0,26.6879834588583,26.6879834588583,39.2545635462566,39.2545635462566,12.5665800873982,0,4.06488295090963,0,4.06488295090963,40349.1293407785,4.06488295090963,0,114.4678,114.4678,0,20.0159875941437,13.3439917294292,6.67199586471458,2.66879834588583
"61",103,"UTLC","Gtarget",3.78543968262641,3.78543968262641,3.78543968262641,3.78543968262641,0,3.78543968262641,3.78543968262641,3.78543968262641,3.78543968262641,0,3.78543968262641,3.78543968262641,5.52571060111033,5.52571060111033,1.74027091848392,0,3.92471457329206,0,3.92471457329206,41078.5186345564,3.92471457329206,0,114.4678,114.4678,0,2.83907976196981,1.89271984131321,0.946359920656604,0.378543968262641
"62",104,"STF","Gtarget",1594.95091,1594.95091,1594.95091,1594.95091,0,1594.95091,1594.95091,1594.95091,1594.95091,0,1594.95091,1594.95091,2562.53092,2562.53092,967.57995,0,334.705094736842,0,334.705094736842,70966.8891052631,334.705094736842,0,38.7155,38.7155,0,1196.2131825,797.475455,398.7377275,159.495091
"63",104,"UTLC","Gtarget",550.075873526587,550.075873526587,550.075873526587,550.075873526587,0,550.075873526587,550.075873526587,727.902918214452,727.902918214452,177.827044687866,550.075873526587,550.075873526587,981.835330771245,981.835330771245,431.759457244658,0,22.4763078977211,12072.1355478287,22.4763078977211,104535.739127698,22.4763078977211,10.546315686882,114.4678,102.395664452171,32.3277302725168,412.556905144941,275.037936763294,137.518968381647,55.0075873526587
"64",104,"WC","Gtarget",66.278188,66.278188,66.278188,66.278188,0,66.278188,66.278188,66.278188,66.278188,0,66.278188,66.278188,123.137951175,123.137951175,56.85977255,0,42.288376,0,42.288376,60990.4643749999,42.288376,0,56.6926,56.6926,0,49.708641,33.139094,16.569547,6.6278188
